Voltage	Current	Scan No.
V	A	Scan
1.240234375	0.0095489501953125	3
1.23779296875	0.009539794921875	3
1.2353515625	0.0095367431640625	3
1.23291015625	0.009521484375	3
1.23046875	0.009503173828125	3
1.22802734375	0.0094818115234375	3
1.2255859375	0.0094696044921875	3
1.22314453125	0.009454345703125	3
1.220703125	0.0094268798828125	3
1.21826171875	0.009417724609375	3
1.2158203125	0.0093994140625	3
1.21337890625	0.009375	3
1.2109375	0.009356689453125	3
1.20849609375	0.0093353271484375	3
1.2060546875	0.009307861328125	3
1.20361328125	0.00928955078125	3
1.201171875	0.00926513671875	3
1.19873046875	0.009246826171875	3
1.1962890625	0.0092254638671875	3
1.19384765625	0.00919189453125	3
1.19140625	0.0091705322265625	3
1.18896484375	0.009149169921875	3
1.1865234375	0.00911865234375	3
1.18408203125	0.00909423828125	3
1.181640625	0.0090667724609375	3
1.17919921875	0.00904541015625	3
1.1767578125	0.0090179443359375	3
1.17431640625	0.0089935302734375	3
1.171875	0.0089569091796875	3
1.16943359375	0.00892333984375	3
1.1669921875	0.00889892578125	3
1.16455078125	0.00887451171875	3
1.162109375	0.00885009765625	3
1.15966796875	0.0088134765625	3
1.1572265625	0.0087890625	3
1.15478515625	0.0087615966796875	3
1.15234375	0.0087310791015625	3
1.14990234375	0.0087066650390625	3
1.1474609375	0.00867919921875	3
1.14501953125	0.0086456298828125	3
1.142578125	0.0086151123046875	3
1.14013671875	0.008575439453125	3
1.1376953125	0.008544921875	3
1.13525390625	0.0085174560546875	3
1.1328125	0.0084808349609375	3
1.13037109375	0.0084503173828125	3
1.1279296875	0.0084228515625	3
1.12548828125	0.0083892822265625	3
1.123046875	0.0083587646484375	3
1.12060546875	0.008319091796875	3
1.1181640625	0.00828857421875	3
1.11572265625	0.008251953125	3
1.11328125	0.0082275390625	3
1.11083984375	0.00819091796875	3
1.1083984375	0.0081573486328125	3
1.10595703125	0.0081207275390625	3
1.103515625	0.008087158203125	3
1.10107421875	0.0080474853515625	3
1.0986328125	0.0080169677734375	3
1.09619140625	0.0079833984375	3
1.09375	0.007952880859375	3
1.09130859375	0.0079132080078125	3
1.0888671875	0.0078857421875	3
1.08642578125	0.00784912109375	3
1.083984375	0.00780029296875	3
1.08154296875	0.0077667236328125	3
1.0791015625	0.007745361328125	3
1.07666015625	0.007696533203125	3
1.07421875	0.0076629638671875	3
1.07177734375	0.0076263427734375	3
1.0693359375	0.0075958251953125	3
1.06689453125	0.0075592041015625	3
1.064453125	0.00751953125	3
1.06201171875	0.0074859619140625	3
1.0595703125	0.007452392578125	3
1.05712890625	0.0074066162109375	3
1.0546875	0.007373046875	3
1.05224609375	0.007330322265625	3
1.0498046875	0.0072998046875	3
1.04736328125	0.0072662353515625	3
1.044921875	0.0072265625	3
1.04248046875	0.0071868896484375	3
1.0400390625	0.0071441650390625	3
1.03759765625	0.00711669921875	3
1.03515625	0.007073974609375	3
1.03271484375	0.00704345703125	3
1.0302734375	0.00699462890625	3
1.02783203125	0.0069580078125	3
1.025390625	0.0069183349609375	3
1.02294921875	0.006884765625	3
1.0205078125	0.00684814453125	3
1.01806640625	0.0068084716796875	3
1.015625	0.0067779541015625	3
1.01318359375	0.00673828125	3
1.0107421875	0.006695556640625	3
1.00830078125	0.0066558837890625	3
1.005859375	0.0066162109375	3
1.00341796875	0.006573486328125	3
1.0009765625	0.006536865234375	3
0.99853515625	0.0065032958984375	3
0.99609375	0.0064605712890625	3
0.99365234375	0.0064208984375	3
0.9912109375	0.00638427734375	3
0.98876953125	0.0063446044921875	3
0.986328125	0.006304931640625	3
0.98388671875	0.006268310546875	3
0.9814453125	0.0062286376953125	3
0.97900390625	0.0061859130859375	3
0.9765625	0.0061553955078125	3
0.97412109375	0.0061126708984375	3
0.9716796875	0.0060760498046875	3
0.96923828125	0.0060394287109375	3
0.966796875	0.00599365234375	3
0.96435546875	0.005950927734375	3
0.9619140625	0.0059173583984375	3
0.95947265625	0.005877685546875	3
0.95703125	0.0058349609375	3
0.95458984375	0.005804443359375	3
0.9521484375	0.005755615234375	3
0.94970703125	0.005718994140625	3
0.947265625	0.005682373046875	3
0.94482421875	0.0056427001953125	3
0.9423828125	0.0055999755859375	3
0.93994140625	0.005560302734375	3
0.9375	0.005523681640625	3
0.93505859375	0.0054840087890625	3
0.9326171875	0.0054443359375	3
0.93017578125	0.005401611328125	3
0.927734375	0.0053680419921875	3
0.92529296875	0.005328369140625	3
0.9228515625	0.00528564453125	3
0.92041015625	0.0052520751953125	3
0.91796875	0.0052093505859375	3
0.91552734375	0.00517578125	3
0.9130859375	0.0051239013671875	3
0.91064453125	0.00509033203125	3
0.908203125	0.0050537109375	3
0.90576171875	0.00501708984375	3
0.9033203125	0.0049774169921875	3
0.90087890625	0.00493896484375	3
0.8984375	0.00490020751953125	3
0.89599609375	0.00485992431640625	3
0.8935546875	0.0048223876953125	3
0.89111328125	--	3
0.888671875	--	3
0.88623046875	0.004659423828125	3
0.8837890625	0.00464202880859375	3
0.88134765625	0.004615478515625	3
0.87890625	0.00456024169921875	3
0.87646484375	0.0045587158203125	3
0.8740234375	0.00451385498046875	3
0.87158203125	0.0044610595703125	3
0.869140625	0.00443603515625	3
0.86669921875	0.00440277099609375	3
0.8642578125	0.00435333251953125	3
0.86181640625	0.00432769775390625	3
0.859375	0.00428436279296875	3
0.85693359375	0.00425811767578125	3
0.8544921875	0.00420989990234375	3
0.85205078125	0.00419708251953125	3
0.849609375	0.00414215087890625	3
0.84716796875	0.0040948486328125	3
0.8447265625	0.0040673828125	3
0.84228515625	0.0040203857421875	3
0.83984375	0.00399078369140625	3
0.83740234375	0.00395477294921875	3
0.8349609375	0.0039178466796875	3
0.83251953125	0.0038861083984375	3
0.830078125	0.0038470458984375	3
0.82763671875	0.00379852294921875	3
0.8251953125	0.003770751953125	3
0.82275390625	0.00374603271484375	3
0.8203125	0.00370452880859375	3
0.81787109375	0.00366546630859375	3
0.8154296875	0.0036260986328125	3
0.81298828125	0.0035882568359375	3
0.810546875	0.0035565185546875	3
0.80810546875	0.00351898193359375	3
0.8056640625	0.00347686767578125	3
0.80322265625	0.00344024658203125	3
0.80078125	0.003416748046875	3
0.79833984375	0.0033880615234375	3
0.7958984375	0.0033404541015625	3
0.79345703125	0.00331329345703125	3
0.791015625	0.00327789306640625	3
0.78857421875	0.003228759765625	3
0.7861328125	0.00321136474609375	3
0.78369140625	0.00316497802734375	3
0.78125	0.00313201904296875	3
0.77880859375	0.00310028076171875	3
0.7763671875	0.003062744140625	3
0.77392578125	0.00302978515625	3
0.771484375	0.00300445556640625	3
0.76904296875	0.00295989990234375	3
0.7666015625	0.00292633056640625	3
0.76416015625	0.00290313720703125	3
0.76171875	0.00285614013671875	3
0.75927734375	0.00282470703125	3
0.7568359375	0.00279144287109375	3
0.75439453125	0.002762451171875	3
0.751953125	0.00272674560546875	3
0.74951171875	0.0027008056640625	3
0.7470703125	0.002659912109375	3
0.74462890625	0.00263092041015625	3
0.7421875	0.0025982666015625	3
0.73974609375	0.00256744384765625	3
0.7373046875	0.0025299072265625	3
0.73486328125	0.00249176025390625	3
0.732421875	0.0024737548828125	3
0.72998046875	0.0024298095703125	3
0.7275390625	0.00241363525390625	3
0.72509765625	0.00237579345703125	3
0.72265625	0.00234527587890625	3
0.72021484375	0.00230804443359375	3
0.7177734375	0.00228607177734375	3
0.71533203125	0.0022491455078125	3
0.712890625	0.0022247314453125	3
0.71044921875	0.0021868896484375	3
0.7080078125	0.002159423828125	3
0.70556640625	0.00212371826171875	3
0.703125	0.00210693359375	3
0.70068359375	0.00206939697265625	3
0.6982421875	0.00204315185546875	3
0.69580078125	0.00201141357421875	3
0.693359375	0.0019757080078125	3
0.69091796875	0.00194976806640625	3
0.6884765625	0.00191131591796875	3
0.68603515625	0.0018927001953125	3
0.68359375	0.00187103271484375	3
0.68115234375	0.00183624267578125	3
0.6787109375	0.0018121337890625	3
0.67626953125	0.00176666259765625	3
0.673828125	0.001744384765625	3
0.67138671875	0.0017218017578125	3
0.6689453125	0.00170989990234375	3
0.66650390625	0.0016619873046875	3
0.6640625	0.00163818359375	3
0.66162109375	0.00161407470703125	3
0.6591796875	0.0015887451171875	3
0.65673828125	0.0015582275390625	3
0.654296875	0.0015350341796875	3
0.65185546875	0.00149505615234375	3
0.6494140625	0.0014788818359375	3
0.64697265625	0.00146087646484375	3
0.64453125	0.00143310546875	3
0.64208984375	0.0014068603515625	3
0.6396484375	0.00137451171875	3
0.63720703125	0.0013623046875	3
0.634765625	0.001328125	3
0.63232421875	0.001304931640625	3
0.6298828125	0.0012811279296875	3
0.62744140625	0.001248779296875	3
0.625	0.0012353515625	3
0.62255859375	0.0012249755859375	3
0.6201171875	0.001185302734375	3
0.61767578125	0.00116546630859375	3
0.615234375	0.001136474609375	3
0.61279296875	0.0011090087890625	3
0.6103515625	0.0010882568359375	3
0.60791015625	0.00107269287109375	3
0.60546875	0.0010516357421875	3
0.60302734375	0.00102783203125	3
0.6005859375	0.0010052490234375	3
0.59814453125	9.8114013671875E-4	3
0.595703125	9.5855712890625E-4	3
0.59326171875	9.36279296875E-4	3
0.5908203125	9.161376953125E-4	3
0.58837890625	9.088134765625E-4	3
0.5859375	8.7860107421875E-4	3
0.58349609375	8.5784912109375E-4	3
0.5810546875	8.3648681640625E-4	3
0.57861328125	8.11767578125E-4	3
0.576171875	7.9864501953125E-4	3
0.57373046875	7.7789306640625E-4	3
0.5712890625	7.5714111328125E-4	3
0.56884765625	7.373046875E-4	3
0.56640625	7.1624755859375E-4	3
0.56396484375	7.0648193359375E-4	3
0.5615234375	6.9183349609375E-4	3
0.55908203125	6.6497802734375E-4	3
0.556640625	6.43310546875E-4	3
0.55419921875	6.3323974609375E-4	3
0.5517578125	6.1431884765625E-4	3
0.54931640625	5.9478759765625E-4	3
0.546875	5.792236328125E-4	3
0.54443359375	5.7708740234375E-4	3
0.5419921875	5.548095703125E-4	3
0.53955078125	5.3802490234375E-4	3
0.537109375	5.1727294921875E-4	3
0.53466796875	5.0689697265625E-4	3
0.5322265625	4.852294921875E-4	3
0.52978515625	4.70062255859375E-4	3
0.52734375	4.60601806640625E-4	3
0.52490234375	4.45220947265625E-4	3
0.5224609375	4.2852783203125E-4	3
0.52001953125	4.28009033203125E-4	3
0.517578125	4.0924072265625E-4	3
0.51513671875	3.91021728515625E-4	3
0.5126953125	3.834228515625E-4	3
0.51025390625	3.7091064453125E-4	3
0.5078125	3.5601806640625E-4	3
0.50537109375	3.47930908203125E-4	3
0.5029296875	3.41278076171875E-4	3
0.50048828125	3.26934814453125E-4	3
0.498046875	3.143310546875E-4	3
0.49560546875	3.0828857421875E-4	3
0.4931640625	2.91259765625E-4	3
0.49072265625	2.82257080078125E-4	3
0.48828125	2.74383544921875E-4	3
0.48583984375	2.6751708984375E-4	3
0.4833984375	2.54547119140625E-4	3
0.48095703125	2.46246337890625E-4	3
0.478515625	2.35931396484375E-4	3
0.47607421875	2.3260498046875E-4	3
0.4736328125	2.15789794921875E-4	3
0.47119140625	2.061767578125E-4	3
0.46875	2.01812744140625E-4	3
0.46630859375	1.8756103515625E-4	3
0.4638671875	1.8548583984375E-4	3
0.46142578125	1.79412841796875E-4	3
0.458984375	1.7041015625E-4	3
0.45654296875	1.6033935546875E-4	3
0.4541015625	1.57684326171875E-4	3
0.45166015625	1.5643310546875E-4	3
0.44921875	1.49017333984375E-4	3
0.44677734375	1.361083984375E-4	3
0.4443359375	1.34368896484375E-4	3
0.44189453125	1.3079833984375E-4	3
0.439453125	1.27716064453125E-4	3
0.43701171875	1.2042236328125E-4	3
0.4345703125	1.0736083984375E-4	3
0.43212890625	1.05072021484375E-4	3
0.4296875	1.0284423828125E-4	3
0.42724609375	9.4512939453125E-5	3
0.4248046875	9.60693359375E-5	3
0.42236328125	8.551025390625E-5	3
0.419921875	9.039306640625E-5	3
0.41748046875	8.544921875E-5	3
0.4150390625	7.958984375E-5	3
0.41259765625	7.440185546875E-5	3
0.41015625	7.073974609375E-5	3
0.40771484375	6.6253662109375E-5	3
0.4052734375	6.329345703125E-5	3
0.40283203125	7.1929931640625E-5	3
0.400390625	6.15234375E-5	3
0.39794921875	5.328369140625E-5	3
0.3955078125	5.2581787109375E-5	3
0.39306640625	5.322265625E-5	3
0.390625	4.8004150390625E-5	3
0.38818359375	5.0262451171875E-5	3
0.3857421875	4.9346923828125E-5	3
0.38330078125	4.84619140625E-5	3
0.380859375	4.11376953125E-5	3
0.37841796875	3.72314453125E-5	3
0.3759765625	4.0985107421875E-5	3
0.37353515625	2.9437255859375E-5	3
0.37109375	2.78350830078125E-5	3
0.36865234375	2.58148193359375E-5	3
0.3662109375	2.45025634765625E-5	3
0.36376953125	2.3492431640625E-5	3
0.361328125	2.18719482421875E-5	3
0.35888671875	2.05108642578125E-5	3
0.3564453125	1.91619873046875E-5	3
0.35400390625	1.85455322265625E-5	3
0.3515625	1.737060546875E-5	3
0.34912109375	1.62811279296875E-5	3
0.3466796875	1.553955078125E-5	3
0.34423828125	1.46026611328125E-5	3
0.341796875	1.37176513671875E-5	3
0.33935546875	1.26220703125E-5	3
0.3369140625	1.16546630859375E-5	3
0.33447265625	1.18011474609375E-5	3
0.33203125	1.06353759765625E-5	3
0.32958984375	9.796142578125E-6	3
0.3271484375	9.66796875E-6	3
0.32470703125	8.8714599609375E-6	3
0.322265625	8.1024169921875E-6	3
0.31982421875	7.8216552734375E-6	3
0.3173828125	7.4615478515625E-6	3
0.31494140625	6.8695068359375E-6	3
0.3125	6.38427734375E-6	3
0.31005859375	5.8380126953125E-6	3
0.3076171875	5.804443359375E-6	3
0.30517578125	5.1849365234375E-6	3
0.302734375	4.8248291015625E-6	3
0.30029296875	4.62646484375E-6	3
0.2978515625	4.2327880859375E-6	3
0.29541015625	4.28466796875E-6	3
0.29296875	3.5858154296875E-6	3
0.29052734375	3.35845947265625E-6	3
0.2880859375	3.3026123046875E-6	3
0.28564453125	2.6513671875E-6	3
0.283203125	2.91473388671875E-6	3
0.28076171875	2.4395751953125E-6	3
0.2783203125	2.24761962890625E-6	3
0.27587890625	2.19757080078125E-6	3
0.2734375	1.98272705078125E-6	3
0.27099609375	1.781005859375E-6	3
0.2685546875	1.585693359375E-6	3
0.26611328125	1.69342041015625E-6	3
0.263671875	1.08551025390625E-6	3
0.26123046875	1.3897705078125E-6	3
0.2587890625	1.28082275390625E-6	3
0.25634765625	9.9029541015625E-7	3
0.25390625	9.5306396484375E-7	3
0.25146484375	7.244873046875E-7	3
0.2490234375	7.391357421875E-7	3
0.24658203125	6.0333251953125E-7	3
0.244140625	4.290771484375E-7	3
0.24169921875	3.06396484375E-7	3
0.2392578125	3.11279296875E-7	3
0.23681640625	1.46484375E-7	3
0.234375	9.8876953125E-8	3
0.23193359375	6.04248046875E-8	3
0.2294921875	5.462646484375E-8	3
0.22705078125	-2.8778076171875E-7	3
0.224609375	-2.13623046875E-7	3
0.22216796875	-2.8472900390625E-7	3
0.2197265625	-5.0994873046875E-7	3
0.21728515625	-3.363037109375E-7	3
0.21484375	-3.7200927734375E-7	3
0.21240234375	-7.257080078125E-7	3
0.2099609375	-5.7830810546875E-7	3
0.20751953125	-6.7291259765625E-7	3
0.205078125	-7.94677734375E-7	3
0.20263671875	-7.18994140625E-7	3
0.2001953125	-6.6375732421875E-7	3
0.19775390625	-1.0302734375E-6	3
0.1953125	-9.60693359375E-7	3
0.19287109375	-9.6893310546875E-7	3
0.1904296875	-1.1639404296875E-6	3
0.18798828125	-1.1322021484375E-6	3
0.185546875	-1.09283447265625E-6	3
0.18310546875	-1.38427734375E-6	3
0.1806640625	-1.32293701171875E-6	3
0.17822265625	-1.2615966796875E-6	3
0.17578125	-1.62078857421875E-6	3
0.17333984375	-1.3836669921875E-6	3
0.1708984375	-1.4501953125E-6	3
0.16845703125	-1.380615234375E-6	3
0.166015625	-1.480712890625E-6	3
0.16357421875	-1.56768798828125E-6	3
0.1611328125	-1.683349609375E-6	3
0.15869140625	-1.60858154296875E-6	3
0.15625	-1.92840576171875E-6	3
0.15380859375	-1.63177490234375E-6	3
0.1513671875	-1.88446044921875E-6	3
0.14892578125	-1.64825439453125E-6	3
0.146484375	-1.932373046875E-6	3
0.14404296875	-2.0379638671875E-6	3
0.1416015625	-1.7938232421875E-6	3
0.13916015625	-1.89453125E-6	3
0.13671875	-2.29339599609375E-6	3
0.13427734375	-1.96868896484375E-6	3
0.1318359375	-1.91070556640625E-6	3
0.12939453125	-2.127685546875E-6	3
0.126953125	-2.09136962890625E-6	3
0.12451171875	-2.39166259765625E-6	3
0.1220703125	-2.186279296875E-6	3
0.11962890625	-1.983642578125E-6	3
0.1171875	-2.476806640625E-6	3
0.11474609375	-2.42340087890625E-6	3
0.1123046875	-2.1063232421875E-6	3
0.10986328125	-2.44415283203125E-6	3
0.107421875	-2.4383544921875E-6	3
0.10498046875	-2.391357421875E-6	3
0.1025390625	-2.2698974609375E-6	3
0.10009765625	-2.611083984375E-6	3
0.09765625	-2.786865234375E-6	3
0.09521484375	-2.48565673828125E-6	3
0.0927734375	-2.769775390625E-6	3
0.09033203125	-2.61444091796875E-6	3
0.087890625	-2.80914306640625E-6	3
0.08544921875	-2.904052734375E-6	3
0.0830078125	-2.4725341796875E-6	3
0.08056640625	-2.83477783203125E-6	3
0.078125	-3.11492919921875E-6	3
0.07568359375	-2.60009765625E-6	3
0.0732421875	-2.615966796875E-6	3
0.07080078125	-3.055419921875E-6	3
0.068359375	-3.05999755859375E-6	3
0.06591796875	-3.01483154296875E-6	3
0.0634765625	-3.287353515625E-6	3
0.06103515625	-3.03985595703125E-6	3
0.05859375	-2.96478271484375E-6	3
0.05615234375	-3.07952880859375E-6	3
0.0537109375	-3.10699462890625E-6	3
0.05126953125	-3.15704345703125E-6	3
0.048828125	-3.226318359375E-6	3
0.04638671875	-3.02032470703125E-6	3
0.0439453125	-3.36761474609375E-6	3
0.04150390625	-3.41644287109375E-6	3
0.0390625	-3.0487060546875E-6	3
0.03662109375	-3.49761962890625E-6	3
0.0341796875	-3.67767333984375E-6	3
0.03173828125	-3.5162353515625E-6	3
0.029296875	-3.36578369140625E-6	3
0.02685546875	-3.71826171875E-6	3
0.0244140625	-3.58154296875E-6	3
0.02197265625	-3.46466064453125E-6	3
0.01953125	-3.89129638671875E-6	3
0.01708984375	-3.5247802734375E-6	3
0.0146484375	-3.73748779296875E-6	3
0.01220703125	-3.6663818359375E-6	3
0.009765625	-3.8885498046875E-6	3
0.00732421875	-3.80889892578125E-6	3
0.0048828125	-3.91998291015625E-6	3
0.00244140625	-3.71673583984375E-6	3
0	-3.8128662109375E-6	3
-0.00244140625	-3.8958740234375E-6	4
-0.0048828125	-3.48785400390625E-6	4
-0.00732421875	-3.63250732421875E-6	4
-0.009765625	-4.005126953125E-6	4
-0.01220703125	-3.93310546875E-6	4
-0.0146484375	-3.71429443359375E-6	4
-0.01708984375	-4.22119140625E-6	4
-0.01953125	-4.20257568359375E-6	4
-0.02197265625	-4.1326904296875E-6	4
-0.0244140625	-4.13421630859375E-6	4
-0.02685546875	-4.1656494140625E-6	4
-0.029296875	-4.24774169921875E-6	4
-0.03173828125	-4.24346923828125E-6	4
-0.0341796875	-3.94195556640625E-6	4
-0.03662109375	-4.478759765625E-6	4
-0.0390625	-4.44488525390625E-6	4
-0.04150390625	-4.0216064453125E-6	4
-0.0439453125	-3.9727783203125E-6	4
-0.04638671875	-4.65423583984375E-6	4
-0.048828125	-4.56146240234375E-6	4
-0.05126953125	-4.20989990234375E-6	4
-0.0537109375	-4.3780517578125E-6	4
-0.05615234375	-4.73724365234375E-6	4
-0.05859375	-4.56817626953125E-6	4
-0.06103515625	-4.64385986328125E-6	4
-0.0634765625	-4.69024658203125E-6	4
-0.06591796875	-4.656982421875E-6	4
-0.068359375	-4.79766845703125E-6	4
-0.07080078125	-4.38140869140625E-6	4
-0.0732421875	-4.6527099609375E-6	4
-0.07568359375	-4.8773193359375E-6	4
-0.078125	-4.8504638671875E-6	4
-0.08056640625	-4.669189453125E-6	4
-0.0830078125	-4.77874755859375E-6	4
-0.08544921875	-4.9444580078125E-6	4
-0.087890625	-4.803466796875E-6	4
-0.09033203125	-4.8388671875E-6	4
-0.0927734375	-5.1611328125E-6	4
-0.09521484375	-5.05462646484375E-6	4
-0.09765625	-4.88983154296875E-6	4
-0.10009765625	-5.03875732421875E-6	4
-0.1025390625	-5.06256103515625E-6	4
-0.10498046875	-5.14801025390625E-6	4
-0.107421875	-5.07965087890625E-6	4
-0.10986328125	-5.1556396484375E-6	4
-0.1123046875	-5.357666015625E-6	4
-0.11474609375	-5.16510009765625E-6	4
-0.1171875	-4.9212646484375E-6	4
-0.11962890625	-4.99847412109375E-6	4
-0.1220703125	-5.18218994140625E-6	4
-0.12451171875	-5.08209228515625E-6	4
-0.126953125	-5.2801513671875E-6	4
-0.12939453125	-5.43304443359375E-6	4
-0.1318359375	-5.33966064453125E-6	4
-0.13427734375	-5.3765869140625E-6	4
-0.13671875	-5.63995361328125E-6	4
-0.13916015625	-5.55999755859375E-6	4
-0.1416015625	-5.46630859375E-6	4
-0.14404296875	-5.13763427734375E-6	4
-0.146484375	-5.65399169921875E-6	4
-0.14892578125	-5.556640625E-6	4
-0.1513671875	-5.3521728515625E-6	4
-0.15380859375	-5.43731689453125E-6	4
-0.15625	-5.61767578125E-6	4
-0.15869140625	-5.75042724609375E-6	4
-0.1611328125	-5.3326416015625E-6	4
-0.16357421875	-5.6414794921875E-6	4
-0.166015625	-5.88287353515625E-6	4
-0.16845703125	-5.94085693359375E-6	4
-0.1708984375	-5.46630859375E-6	4
-0.17333984375	-5.96832275390625E-6	4
-0.17578125	-6.00067138671875E-6	4
-0.17822265625	-6.231689453125E-6	4
-0.1806640625	-6.5338134765625E-6	4
-0.18310546875	-6.3140869140625E-6	4
-0.185546875	-6.3720703125E-6	4
-0.18798828125	-6.1981201171875E-6	4
-0.1904296875	-6.2774658203125E-6	4
-0.19287109375	-6.4910888671875E-6	4
-0.1953125	-6.5582275390625E-6	4
-0.19775390625	-7.03125E-6	4
-0.2001953125	-6.494140625E-6	4
-0.20263671875	-6.7474365234375E-6	4
-0.205078125	-6.5704345703125E-6	4
-0.20751953125	-6.3079833984375E-6	4
-0.2099609375	-6.561279296875E-6	4
-0.21240234375	-7.025146484375E-6	4
-0.21484375	-6.8359375E-6	4
-0.21728515625	-7.0587158203125E-6	4
-0.2197265625	-7.073974609375E-6	4
-0.22216796875	-7.037353515625E-6	4
-0.224609375	-6.93359375E-6	4
-0.22705078125	-7.0465087890625E-6	4
-0.2294921875	-6.77490234375E-6	4
-0.23193359375	-7.0892333984375E-6	4
-0.234375	-6.9183349609375E-6	4
-0.23681640625	-7.06787109375E-6	4
-0.2392578125	-7.2357177734375E-6	4
-0.24169921875	-7.1075439453125E-6	4
-0.244140625	-7.01904296875E-6	4
-0.24658203125	-7.1044921875E-6	4
-0.2490234375	-7.1533203125E-6	4
-0.25146484375	-7.135009765625E-6	4
-0.25390625	-7.2509765625E-6	4
-0.25634765625	-7.3394775390625E-6	4
-0.2587890625	-7.1624755859375E-6	4
-0.26123046875	-7.36083984375E-6	4
-0.263671875	-7.843017578125E-6	4
-0.26611328125	-7.012939453125E-6	4
-0.2685546875	-7.5958251953125E-6	4
-0.27099609375	-7.647705078125E-6	4
-0.2734375	-7.1807861328125E-6	4
-0.27587890625	-7.379150390625E-6	4
-0.2783203125	-7.6446533203125E-6	4
-0.28076171875	-7.6507568359375E-6	4
-0.283203125	-7.8643798828125E-6	4
-0.28564453125	-7.43408203125E-6	4
-0.2880859375	-7.72705078125E-6	4
-0.29052734375	-7.9803466796875E-6	4
-0.29296875	-7.8338623046875E-6	4
-0.29541015625	-7.684326171875E-6	4
-0.2978515625	-7.574462890625E-6	4
-0.30029296875	-7.9864501953125E-6	4
-0.302734375	-7.7301025390625E-6	4
-0.30517578125	-7.8887939453125E-6	4
-0.3076171875	-7.647705078125E-6	4
-0.31005859375	-7.92236328125E-6	4
-0.3125	-7.958984375E-6	4
-0.31494140625	-8.099365234375E-6	4
-0.3173828125	-7.781982421875E-6	4
-0.31982421875	-8.1634521484375E-6	4
-0.322265625	-8.2183837890625E-6	4
-0.32470703125	-7.6568603515625E-6	4
-0.3271484375	-8.0291748046875E-6	4
-0.32958984375	-8.0810546875E-6	4
-0.33203125	-7.861328125E-6	4
-0.33447265625	-8.11767578125E-6	4
-0.3369140625	-8.740234375E-6	4
-0.33935546875	-8.09326171875E-6	4
-0.341796875	-8.245849609375E-6	4
-0.34423828125	-8.3343505859375E-6	4
-0.3466796875	-8.0657958984375E-6	4
-0.34912109375	-8.4747314453125E-6	4
-0.3515625	-8.41064453125E-6	4
-0.35400390625	-8.1298828125E-6	4
-0.3564453125	-8.2183837890625E-6	4
-0.35888671875	-8.2763671875E-6	4
-0.361328125	-8.465576171875E-6	4
-0.36376953125	-8.465576171875E-6	4
-0.3662109375	-8.5845947265625E-6	4
-0.36865234375	-8.5479736328125E-6	4
-0.37109375	-8.758544921875E-6	4
-0.37353515625	-8.7005615234375E-6	4
-0.3759765625	-8.428955078125E-6	4
-0.37841796875	-8.624267578125E-6	4
-0.380859375	-9.0728759765625E-6	4
-0.38330078125	-8.2733154296875E-6	4
-0.3857421875	-8.624267578125E-6	4
-0.38818359375	-8.50830078125E-6	4
-0.390625	-8.7493896484375E-6	4
-0.39306640625	-8.770751953125E-6	4
-0.3955078125	-9.0484619140625E-6	4
-0.39794921875	-9.088134765625E-6	4
-0.400390625	-9.1827392578125E-6	4
-0.40283203125	-8.8531494140625E-6	4
-0.4052734375	-8.9447021484375E-6	4
-0.40771484375	-9.0850830078125E-6	4
-0.41015625	-9.63134765625E-6	4
-0.41259765625	-8.9691162109375E-6	4
-0.4150390625	-9.033203125E-6	4
-0.41748046875	-9.2987060546875E-6	4
-0.419921875	-9.2559814453125E-6	4
-0.42236328125	-9.2193603515625E-6	4
-0.4248046875	-9.0484619140625E-6	4
-0.42724609375	-8.87451171875E-6	4
-0.4296875	-9.2010498046875E-6	4
-0.43212890625	-9.478759765625E-6	4
-0.4345703125	-9.405517578125E-6	4
-0.43701171875	-9.4146728515625E-6	4
-0.439453125	-9.539794921875E-6	4
-0.44189453125	-9.3231201171875E-6	4
-0.4443359375	-9.53369140625E-6	4
-0.44677734375	-9.5977783203125E-6	4
-0.44921875	-9.6160888671875E-6	4
-0.45166015625	-9.1552734375E-6	4
-0.4541015625	-9.7412109375E-6	4
-0.45654296875	-9.7320556640625E-6	4
-0.458984375	-9.4146728515625E-6	4
-0.46142578125	-9.6343994140625E-6	4
-0.4638671875	-9.4879150390625E-6	4
-0.46630859375	-9.814453125E-6	4
-0.46875	-1.005859375E-5	4
-0.47119140625	-9.5703125E-6	4
-0.4736328125	-9.5794677734375E-6	4
-0.47607421875	-9.9029541015625E-6	4
-0.478515625	-9.9822998046875E-6	4
-0.48095703125	-9.564208984375E-6	4
-0.4833984375	-1.00128173828125E-5	4
-0.48583984375	-9.9761962890625E-6	4
-0.48828125	-9.8388671875E-6	4
-0.49072265625	-1.04034423828125E-5	4
-0.4931640625	-9.9273681640625E-6	4
-0.49560546875	-1.00799560546875E-5	4
-0.498046875	-1.03729248046875E-5	4
-0.50048828125	-1.02783203125E-5	4
-0.5029296875	-9.9456787109375E-6	4
-0.50537109375	-1.04888916015625E-5	4
-0.5078125	-1.051025390625E-5	4
-0.51025390625	-9.9884033203125E-6	4
-0.5126953125	-1.00128173828125E-5	4
-0.51513671875	-1.02203369140625E-5	4
-0.517578125	-9.99755859375E-6	4
-0.52001953125	-1.0516357421875E-5	4
-0.5224609375	-1.04217529296875E-5	4
-0.52490234375	-1.0479736328125E-5	4
-0.52734375	-1.080322265625E-5	4
