Voltage,Current,Voltage.1,Current.1,Voltage.2,Current.2,Voltage.3,Current.3,Voltage.4,Current.4,Voltage.5,Current.5,Voltage.6,Current.6,Voltage.7,Current.7,Voltage.8,Current.8,Voltage.9,Current.9,Voltage.10,Current.10,Voltage.11,Current.11,Voltage.12,Current.12,Voltage.13,Current.13,Voltage.14,Current.14,Voltage.15,Current.15,Voltage.16,Current.16,Voltage.17,Current.17,Voltage.18,Current.18,Voltage.19,Current.19
0.219879150390625,9.54284667968749e-06,0.219879150390625,1.51672363281249e-05,0.219879150390625,1.4923095703125e-05,0.219879150390625,7.59887695312503e-06,0.219879150390625,8.63647460937506e-06,0.219879150390625,4.30297851562497e-06,0.219879150390625,1.422119140625e-05,0.219879150390625,4.45556640624997e-06,0.219879150390625,5.31005859375003e-06,0.219879150390625,8.17871093750006e-06,0.219879150390625,7.29370117187503e-06,0.219879150390625,6.28051757812501e-06,0.219879150390625,6.89697265624997e-06,0.219879150390625,5.950927734375e-06,0.219879150390625,5.37109374999997e-06,0.219879150390625,5.340576171875e-06,0.219879150390625,4.85229492187503e-06,0.219879150390625,6.50024414062506e-06,0.219879150390625,1.4923095703125e-05,0.219879150390625,5.22216796875e-06
0.2398681640625,9.93957519531249e-06,0.2398681640625,1.62353515624999e-05,0.2398681640625,1.61132812500001e-05,0.2398681640625,8.087158203125e-06,0.2398681640625,9.1552734375e-06,0.2398681640625,4.39453125000003e-06,0.2398681640625,1.5380859375e-05,0.2398681640625,4.60815429687497e-06,0.2398681640625,5.82885742187497e-06,0.2398681640625,8.72802734374997e-06,0.2398681640625,7.81249999999997e-06,0.2398681640625,6.7474365234375e-06,0.2398681640625,7.41577148437506e-06,0.2398681640625,6.22558593750003e-06,0.2398681640625,5.76782226562503e-06,0.2398681640625,5.79833984375e-06,0.2398681640625,5.24902343749994e-06,0.2398681640625,6.92749023437494e-06,0.2398681640625,1.59912109375e-05,0.2398681640625,5.511474609375e-06
0.259857177734375,1.094970703125e-05,0.259857177734375,1.7547607421875e-05,0.259857177734375,1.71508789062499e-05,0.259857177734375,8.48388671875005e-06,0.259857177734375,9.70458984375006e-06,0.259857177734375,4.57763671875e-06,0.259857177734375,1.64184570312501e-05,0.259857177734375,4.76074218749997e-06,0.259857177734375,6.07299804687503e-06,0.259857177734375,9.33837890624997e-06,0.259857177734375,8.087158203125e-06,0.259857177734375,6.91833496093749e-06,0.259857177734375,7.9345703125e-06,0.259857177734375,6.74438476562497e-06,0.259857177734375,6.16455078124994e-06,0.259857177734375,6.37817382812503e-06,0.259857177734375,5.52368164062497e-06,0.259857177734375,7.29370117187503e-06,0.259857177734375,1.71813964843751e-05,0.259857177734375,5.7672119140625e-06
0.27984619140625,1.175537109375e-05,0.27984619140625,1.86767578124999e-05,0.27984619140625,1.849365234375e-05,0.27984619140625,9.06372070312495e-06,0.27984619140625,1.03149414062501e-05,0.27984619140625,4.69970703125003e-06,0.27984619140625,1.739501953125e-05,0.27984619140625,4.8828125e-06,0.27984619140625,6.256103515625e-06,0.27984619140625,9.918212890625e-06,0.27984619140625,8.45336914062494e-06,0.27984619140625,7.7178955078125e-06,0.27984619140625,8.33129882812506e-06,0.27984619140625,6.866455078125e-06,0.27984619140625,6.40869140625e-06,0.27984619140625,6.68334960937503e-06,0.27984619140625,5.645751953125e-06,0.27984619140625,7.69042968749994e-06,0.27984619140625,1.8341064453125e-05,0.27984619140625,6.121826171875e-06
0.299835205078125,1.239013671875e-05,0.299835205078125,1.983642578125e-05,0.299835205078125,1.95922851562499e-05,0.299835205078125,9.613037109375e-06,0.299835205078125,1.0986328125e-05,0.299835205078125,4.85229492187503e-06,0.299835205078125,1.84020996093751e-05,0.299835205078125,4.91333007812497e-06,0.299835205078125,6.50024414062506e-06,0.299835205078125,1.04675292968751e-05,0.299835205078125,8.94165039062506e-06,0.299835205078125,8.1298828125e-06,0.299835205078125,9.06372070312495e-06,0.299835205078125,7.23266601562494e-06,0.299835205078125,6.77490234374995e-06,0.299835205078125,7.04956054687497e-06,0.299835205078125,5.950927734375e-06,0.299835205078125,8.11767578124997e-06,0.299835205078125,1.9378662109375e-05,0.299835205078125,7.1807861328125e-06
0.31982421875,1.30767822265625e-05,0.31982421875,2.093505859375e-05,0.31982421875,2.0782470703125e-05,0.31982421875,1.007080078125e-05,0.31982421875,1.1627197265625e-05,0.31982421875,5.12695312500006e-06,0.31982421875,1.9561767578125e-05,0.31982421875,5.06591796874997e-06,0.31982421875,6.7138671875e-06,0.31982421875,1.0986328125e-05,0.31982421875,9.27734375000003e-06,0.31982421875,8.4075927734375e-06,0.31982421875,9.67407226562494e-06,0.31982421875,7.62939453125e-06,0.31982421875,7.171630859375e-06,0.31982421875,7.44628906250003e-06,0.31982421875,6.22558593750003e-06,0.31982421875,8.57543945312497e-06,0.31982421875,2.0416259765625e-05,0.31982421875,7.3516845703125e-06
0.339813232421875,1.373291015625e-05,0.339813232421875,2.2247314453125e-05,0.339813232421875,2.197265625e-05,0.339813232421875,1.0528564453125e-05,0.339813232421875,1.220703125e-05,0.339813232421875,5.12695312500006e-06,0.339813232421875,2.0782470703125e-05,0.339813232421875,5.09643554687494e-06,0.339813232421875,6.92749023437494e-06,0.339813232421875,1.15051269531249e-05,0.339813232421875,9.70458984375006e-06,0.339813232421875,8.7646484375e-06,0.339813232421875,1.02844238281249e-05,0.339813232421875,7.87353515625006e-06,0.339813232421875,7.50732421874997e-06,0.339813232421875,7.75146484375003e-06,0.339813232421875,6.53076171875003e-06,0.339813232421875,8.94165039062506e-06,0.339813232421875,2.16064453125001e-05,0.339813232421875,7.6751708984375e-06
0.35980224609375,1.4398193359375e-05,0.35980224609375,2.33154296875e-05,0.35980224609375,2.3162841796875e-05,0.35980224609375,1.1016845703125e-05,0.35980224609375,1.27258300781249e-05,0.35980224609375,5.24902343749994e-06,0.35980224609375,2.18811035156249e-05,0.35980224609375,5.24902343749994e-06,0.35980224609375,7.35473632812497e-06,0.35980224609375,1.19934082031251e-05,0.35980224609375,1.019287109375e-05,0.35980224609375,9.3963623046875e-06,0.35980224609375,1.08642578125e-05,0.35980224609375,8.42285156249997e-06,0.35980224609375,7.781982421875e-06,0.35980224609375,8.20922851562503e-06,0.35980224609375,6.83593750000003e-06,0.35980224609375,9.27734375000003e-06,0.35980224609375,2.276611328125e-05,0.35980224609375,8.1512451171875e-06
0.379791259765625,1.5313720703125e-05,0.379791259765625,2.45056152343751e-05,0.379791259765625,2.42919921875e-05,0.379791259765625,1.15356445312501e-05,0.379791259765625,1.3397216796875e-05,0.379791259765625,5.4931640625e-06,0.379791259765625,2.2857666015625e-05,0.379791259765625,5.46264648437503e-06,0.379791259765625,7.62939453125e-06,0.379791259765625,1.251220703125e-05,0.379791259765625,1.05895996093749e-05,0.379791259765625,9.5245361328125e-06,0.379791259765625,1.15356445312501e-05,0.379791259765625,8.60595703124994e-06,0.379791259765625,8.11767578124997e-06,0.379791259765625,8.63647460937506e-06,0.379791259765625,7.01904296875e-06,0.379791259765625,9.73510742187503e-06,0.379791259765625,2.3956298828125e-05,0.379791259765625,8.3282470703125e-06
0.3997802734375,1.591796875e-05,0.3997802734375,2.58789062500001e-05,0.3997802734375,2.5482177734375e-05,0.3997802734375,1.202392578125e-05,0.3997802734375,1.3885498046875e-05,0.3997802734375,5.645751953125e-06,0.3997802734375,2.40478515625001e-05,0.3997802734375,5.4931640625e-06,0.3997802734375,7.9345703125e-06,0.3997802734375,1.32141113281251e-05,0.3997802734375,1.116943359375e-05,0.3997802734375,1.005859375e-05,0.3997802734375,1.21154785156249e-05,0.3997802734375,9.06372070312495e-06,0.3997802734375,8.51440429687503e-06,0.3997802734375,9.09423828125006e-06,0.3997802734375,7.29370117187503e-06,0.3997802734375,1.019287109375e-05,0.3997802734375,2.49328613281249e-05,0.3997802734375,8.6273193359375e-06
