Voltage	Current	Upper Vertex
V	A	V
-0.24658203125	-5.5474853515625E-6	0.75 V
-0.2490234375	-5.58197021484375E-6	0.75 V
-0.25146484375	-5.54840087890625E-6	0.75 V
-0.25390625	-5.77239990234375E-6	0.75 V
-0.25634765625	-5.72784423828125E-6	0.75 V
-0.2587890625	-5.760498046875E-6	0.75 V
-0.26123046875	-5.78369140625E-6	0.75 V
-0.263671875	-5.726318359375E-6	0.75 V
-0.26611328125	-5.63507080078125E-6	0.75 V
-0.2685546875	-5.79376220703125E-6	0.75 V
-0.27099609375	-5.826416015625E-6	0.75 V
-0.2734375	-5.8953857421875E-6	0.75 V
-0.27587890625	-6.025390625E-6	0.75 V
-0.2783203125	-6.25E-6	0.75 V
-0.28076171875	-6.09130859375E-6	0.75 V
-0.283203125	-6.15234375E-6	0.75 V
-0.28564453125	-6.365966796875E-6	0.75 V
-0.2880859375	-6.54296875E-6	0.75 V
-0.29052734375	-6.54296875E-6	0.75 V
-0.29296875	-6.3751220703125E-6	0.75 V
-0.29541015625	-6.7108154296875E-6	0.75 V
-0.2978515625	-6.634521484375E-6	0.75 V
-0.30029296875	-6.4208984375E-6	0.75 V
-0.302734375	-6.5765380859375E-6	0.75 V
-0.30517578125	-6.7474365234375E-6	0.75 V
-0.3076171875	-6.6680908203125E-6	0.75 V
-0.31005859375	-6.6070556640625E-6	0.75 V
-0.3125	-6.50634765625E-6	0.75 V
-0.31494140625	-6.8359375E-6	0.75 V
-0.3173828125	-6.79931640625E-6	0.75 V
-0.31982421875	-6.9610595703125E-6	0.75 V
-0.322265625	-6.93359375E-6	0.75 V
-0.32470703125	-7.0892333984375E-6	0.75 V
-0.3271484375	-7.11669921875E-6	0.75 V
-0.32958984375	-6.8878173828125E-6	0.75 V
-0.33203125	-6.951904296875E-6	0.75 V
-0.33447265625	-7.208251953125E-6	0.75 V
-0.3369140625	-7.000732421875E-6	0.75 V
-0.33935546875	-6.976318359375E-6	0.75 V
-0.341796875	-7.2906494140625E-6	0.75 V
-0.34423828125	-6.878662109375E-6	0.75 V
-0.3466796875	-7.1044921875E-6	0.75 V
-0.34912109375	-7.5225830078125E-6	0.75 V
-0.3515625	-7.2052001953125E-6	0.75 V
-0.35400390625	-7.4920654296875E-6	0.75 V
-0.3564453125	-7.464599609375E-6	0.75 V
-0.35888671875	-7.2540283203125E-6	0.75 V
-0.361328125	-7.1990966796875E-6	0.75 V
-0.36376953125	-7.3516845703125E-6	0.75 V
-0.3662109375	-7.6629638671875E-6	0.75 V
-0.36865234375	-7.2845458984375E-6	0.75 V
-0.37109375	-7.489013671875E-6	0.75 V
-0.37353515625	-7.36083984375E-6	0.75 V
-0.3759765625	-7.3394775390625E-6	0.75 V
-0.37841796875	-7.7728271484375E-6	0.75 V
-0.380859375	-7.763671875E-6	0.75 V
-0.38330078125	-7.4615478515625E-6	0.75 V
-0.3857421875	-8.4259033203125E-6	0.75 V
-0.38818359375	-7.781982421875E-6	0.75 V
-0.390625	-7.464599609375E-6	0.75 V
-0.39306640625	-7.6385498046875E-6	0.75 V
-0.3955078125	-7.5836181640625E-6	0.75 V
-0.39794921875	-7.659912109375E-6	0.75 V
-0.400390625	-7.8216552734375E-6	0.75 V
-0.40283203125	-7.9315185546875E-6	0.75 V
-0.4052734375	-7.6629638671875E-6	0.75 V
-0.40771484375	-8.0963134765625E-6	0.75 V
-0.41015625	-8.026123046875E-6	0.75 V
-0.41259765625	-8.0902099609375E-6	0.75 V
-0.4150390625	-8.233642578125E-6	0.75 V
-0.41748046875	-8.0230712890625E-6	0.75 V
-0.419921875	-7.684326171875E-6	0.75 V
-0.42236328125	-8.2977294921875E-6	0.75 V
-0.4248046875	-8.026123046875E-6	0.75 V
-0.42724609375	-8.09326171875E-6	0.75 V
-0.4296875	-8.2427978515625E-6	0.75 V
-0.43212890625	-8.33740234375E-6	0.75 V
-0.4345703125	-8.2000732421875E-6	0.75 V
-0.43701171875	-8.392333984375E-6	0.75 V
-0.439453125	-8.3740234375E-6	0.75 V
-0.44189453125	-8.3251953125E-6	0.75 V
-0.4443359375	-8.6822509765625E-6	0.75 V
-0.44677734375	-8.3709716796875E-6	0.75 V
-0.44921875	-8.53271484375E-6	0.75 V
-0.45166015625	-8.69140625E-6	0.75 V
-0.4541015625	-8.41064453125E-6	0.75 V
-0.45654296875	-8.2000732421875E-6	0.75 V
-0.458984375	-8.7127685546875E-6	0.75 V
-0.46142578125	-8.5296630859375E-6	0.75 V
-0.4638671875	-8.343505859375E-6	0.75 V
-0.46630859375	-8.709716796875E-6	0.75 V
-0.46875	-8.9691162109375E-6	0.75 V
-0.47119140625	-8.9080810546875E-6	0.75 V
-0.4736328125	-8.75244140625E-6	0.75 V
-0.47607421875	-8.636474609375E-6	0.75 V
-0.478515625	-8.8653564453125E-6	0.75 V
-0.48095703125	-8.92333984375E-6	0.75 V
-0.4833984375	-8.935546875E-6	0.75 V
-0.48583984375	-8.4014892578125E-6	0.75 V
-0.48828125	-8.966064453125E-6	0.75 V
-0.49072265625	-8.782958984375E-6	0.75 V
-0.4931640625	-9.1278076171875E-6	0.75 V
-0.49560546875	-9.04541015625E-6	0.75 V
-0.498046875	-9.0545654296875E-6	0.75 V
-0.50048828125	-9.1461181640625E-6	0.75 V
-0.5029296875	-9.4268798828125E-6	0.75 V
-0.50537109375	-9.3048095703125E-6	0.75 V
-0.5078125	-8.929443359375E-6	0.75 V
-0.51025390625	-9.2193603515625E-6	0.75 V
-0.5126953125	-9.136962890625E-6	0.75 V
-0.51513671875	-9.1217041015625E-6	0.75 V
-0.517578125	-9.19189453125E-6	0.75 V
