Voltage	Current	Upper Vertex
V	A	V
-0.7373046875	-1.0748291015625E-5	0.25 V
-0.73974609375	-1.09100341796875E-5	0.25 V
-0.7421875	-1.11663818359375E-5	0.25 V
-0.74462890625	-1.14959716796875E-5	0.25 V
-0.7470703125	-1.12640380859375E-5	0.25 V
-0.74951171875	-1.1273193359375E-5	0.25 V
-0.751953125	-1.10107421875E-5	0.25 V
-0.74951171875	-1.156005859375E-5	0.25 V
-0.7470703125	-1.10260009765625E-5	0.25 V
-0.74462890625	-1.07940673828125E-5	0.25 V
-0.7421875	-1.08123779296875E-5	0.25 V
-0.73974609375	-1.15753173828125E-5	0.25 V
-0.7373046875	-1.06689453125E-5	0.25 V
-0.73486328125	-1.04705810546875E-5	0.25 V
-0.732421875	-1.06719970703125E-5	0.25 V
-0.72998046875	-1.048583984375E-5	0.25 V
-0.7275390625	-1.07696533203125E-5	0.25 V
-0.72509765625	-1.0577392578125E-5	0.25 V
-0.72265625	-1.00982666015625E-5	0.25 V
-0.72021484375	-1.0528564453125E-5	0.25 V
-0.7177734375	-1.024169921875E-5	0.25 V
-0.71533203125	-1.01806640625E-5	0.25 V
-0.712890625	-1.0174560546875E-5	0.25 V
-0.71044921875	-1.0205078125E-5	0.25 V
-0.7080078125	-9.7869873046875E-6	0.25 V
-0.70556640625	-9.8358154296875E-6	0.25 V
-0.703125	-9.967041015625E-6	0.25 V
-0.70068359375	-9.9212646484375E-6	0.25 V
-0.6982421875	-9.7137451171875E-6	0.25 V
-0.69580078125	-9.3231201171875E-6	0.25 V
-0.693359375	-9.4207763671875E-6	0.25 V
-0.69091796875	-9.393310546875E-6	0.25 V
-0.6884765625	-9.423828125E-6	0.25 V
-0.68603515625	-9.0057373046875E-6	0.25 V
-0.68359375	-9.100341796875E-6	0.25 V
-0.68115234375	-9.5855712890625E-6	0.25 V
-0.6787109375	-8.7188720703125E-6	0.25 V
-0.67626953125	-9.4635009765625E-6	0.25 V
-0.673828125	-9.0301513671875E-6	0.25 V
-0.67138671875	-9.0911865234375E-6	0.25 V
-0.6689453125	-9.4482421875E-6	0.25 V
-0.66650390625	-8.9569091796875E-6	0.25 V
-0.6640625	-8.502197265625E-6	0.25 V
-0.66162109375	-8.2763671875E-6	0.25 V
-0.6591796875	-8.5174560546875E-6	0.25 V
-0.65673828125	-8.31298828125E-6	0.25 V
-0.654296875	-8.770751953125E-6	0.25 V
-0.65185546875	-8.77685546875E-6	0.25 V
-0.6494140625	-8.416748046875E-6	0.25 V
-0.64697265625	-8.343505859375E-6	0.25 V
-0.64453125	-8.1512451171875E-6	0.25 V
-0.64208984375	-8.4503173828125E-6	0.25 V
-0.6396484375	-8.1939697265625E-6	0.25 V
-0.63720703125	-8.2244873046875E-6	0.25 V
-0.634765625	-7.9010009765625E-6	0.25 V
-0.63232421875	-7.7301025390625E-6	0.25 V
-0.6298828125	-8.0902099609375E-6	0.25 V
-0.62744140625	-7.635498046875E-6	0.25 V
-0.625	-7.6690673828125E-6	0.25 V
-0.62255859375	-8.013916015625E-6	0.25 V
-0.6201171875	-7.4005126953125E-6	0.25 V
-0.61767578125	-7.489013671875E-6	0.25 V
-0.615234375	-7.2174072265625E-6	0.25 V
-0.61279296875	-7.2235107421875E-6	0.25 V
-0.6103515625	-7.16552734375E-6	0.25 V
-0.60791015625	-7.2113037109375E-6	0.25 V
-0.60546875	-7.2906494140625E-6	0.25 V
-0.60302734375	-6.9671630859375E-6	0.25 V
-0.6005859375	-7.110595703125E-6	0.25 V
-0.59814453125	-6.7108154296875E-6	0.25 V
