Time	Current	Time	Current	Time	Current	Time	Current
s	A	s	A	s	A	s	A
0.8 V	0.8 V	1.2 V	1.2 V	1.4 V	1.4 V	1.6 V	1.6 V
0.0716359998191365	2.410888671875E-5	0.0716439998191163	3.7841796875E-5	0.0716289998191542	4.57763671875E-5	0.0716189998191794	5.767822265625E-5
0.0717409998188714	2.38037109375E-5	0.0717409998188714	3.387451171875E-5	0.0717339998188891	4.5166015625E-5	0.0717239998189143	5.706787109375E-5
0.0718359998186315	2.3193359375E-5	0.0718379998186265	3.96728515625E-5	0.0718319998186416	4.57763671875E-5	0.0718219998186669	5.889892578125E-5
0.0719409998183664	2.3193359375E-5	0.0719439998183589	3.814697265625E-5	0.0719289998183967	4.638671875E-5	0.071918999818422	5.828857421875E-5
0.0720379998181215	2.349853515625E-5	0.072040999818114	3.5400390625E-5	0.0720339998181316	4.608154296875E-5	0.0720239998181569	5.950927734375E-5
0.0721359998178741	2.38037109375E-5	0.0721379998178691	3.814697265625E-5	0.0721279998178943	4.638671875E-5	0.072120999817912	5.92041015625E-5
0.072240999817609	2.410888671875E-5	0.072242999817604	3.753662109375E-5	0.0722329998176292	4.608154296875E-5	0.0722189998176646	6.04248046875E-5
0.0723379998173641	2.288818359375E-5	0.0723379998173641	3.631591796875E-5	0.0723299998173843	4.608154296875E-5	0.0723239998173995	6.16455078125E-5
0.0724349998171192	2.471923828125E-5	0.072442999817099	3.692626953125E-5	0.0724279998171369	4.7607421875E-5	0.072421999817152	6.28662109375E-5
0.0725409998168516	2.349853515625E-5	0.0725399998168541	3.692626953125E-5	0.0725329998168718	4.638671875E-5	0.0725189998169071	6.28662109375E-5
0.0726379998166067	2.38037109375E-5	0.0726379998166067	3.5400390625E-5	0.0726309998166244	4.669189453125E-5	0.0726169998166597	6.34765625E-5
0.0727359998163593	2.25830078125E-5	0.0727429998163416	3.814697265625E-5	0.0727279998163795	4.730224609375E-5	0.0727219998163946	6.4697265625E-5
0.0728409998160942	2.50244140625E-5	0.0728399998160967	3.72314453125E-5	0.0728329998161144	4.730224609375E-5	0.0728189998161497	6.53076171875E-5
0.0729379998158493	2.3193359375E-5	0.0729449998158316	3.692626953125E-5	0.0729309998158669	4.791259765625E-5	0.0729239998158846	6.65283203125E-5
0.0730359998156018	2.25830078125E-5	0.0730389998155943	3.662109375E-5	0.073027999815622	4.82177734375E-5	0.0730209998156397	6.866455078125E-5
0.0731409998153367	2.166748046875E-5	0.0731449998153266	3.7841796875E-5	0.0731329998153569	4.425048828125E-5	0.0731199998153897	6.683349609375E-5
0.0732389998150893	2.593994140625E-5	0.0732419998150817	3.753662109375E-5	0.073229999815112	4.791259765625E-5	0.0732169998151448	6.9580078125E-5
0.0733359998148444	2.288818359375E-5	0.0733399998148343	3.60107421875E-5	0.0733279998148646	4.94384765625E-5	0.0733219998148797	7.110595703125E-5
0.0734409998145793	2.166748046875E-5	0.0734449998145692	3.692626953125E-5	0.0734329998145995	5.126953125E-5	0.0734189998146348	7.171630859375E-5
